"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"9583",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9584",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9585",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9586",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9587",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9588",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9589",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9590",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9591",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9592",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9593",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9594",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9595",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9596",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9597",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9598",1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9599",1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9600",1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"9601",1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9602",1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9603",1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9604",1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9605",1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9606",1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9607",1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9608",0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9609",0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9610",0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9611",0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9612",0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"9613",0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9614",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9615",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"9616",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9617",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9618",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9619",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9620",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"9621",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"9622",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"9623",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"9624",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9625",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9626",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9627",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9628",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9629",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9630",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9631",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9632",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9633",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9634",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9635",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9636",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9637",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9638",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9639",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9640",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9641",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9642",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9643",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9644",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9645",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9646",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9647",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9648",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9649",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9650",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9651",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9652",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9653",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9654",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9655",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9656",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9657",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9658",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9659",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9660",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9661",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9662",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9663",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9664",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9665",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9666",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9667",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9668",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9669",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9670",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9671",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9672",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9673",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9674",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9675",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9676",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9677",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9678",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9679",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9680",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9681",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9682",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9683",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9684",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9685",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9686",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9687",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9688",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9689",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9690",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9691",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9692",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9693",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9694",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9695",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9696",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9697",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9698",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9699",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9700",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9701",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9702",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9703",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9704",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9705",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9706",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9707",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9708",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9709",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9710",1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"9711",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9712",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9713",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9714",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9715",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9716",1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9717",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9718",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9719",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9720",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9721",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9722",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9723",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9724",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9725",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9726",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9727",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9728",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9729",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9730",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9731",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9732",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9733",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9734",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9735",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9736",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9737",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9738",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9739",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9740",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9741",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9742",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9743",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9744",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9745",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9746",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9747",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"9748",0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9749",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9750",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9751",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9752",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9753",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9754",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9755",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9756",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9757",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9758",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9759",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9760",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9761",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9762",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9763",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9764",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9765",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9766",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9767",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9768",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9769",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9770",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9771",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9772",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9773",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9774",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9775",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9776",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9777",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9778",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9779",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9780",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9781",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9782",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9783",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9784",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9785",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9786",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9787",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9788",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9789",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9790",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9791",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9792",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9793",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9794",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9795",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9796",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9797",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9798",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9799",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9800",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9801",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9802",0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9803",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9804",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9805",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9806",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9807",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9808",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9809",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9810",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9811",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9812",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9813",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9814",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9815",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9816",0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9817",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9818",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9819",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9820",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9821",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9822",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9823",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9824",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9825",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9826",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9827",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9828",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9829",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9830",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9831",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9832",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9833",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9834",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9835",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9836",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9837",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9838",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9839",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9840",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9841",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9842",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9843",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9844",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9845",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9846",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9847",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9848",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9849",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9850",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9851",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9852",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9853",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9854",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9855",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9856",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9857",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9858",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9859",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9860",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9861",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9862",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9863",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9864",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9865",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9866",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9867",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9868",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9869",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9870",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9871",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9872",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9873",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9874",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9875",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9876",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9877",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9878",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9879",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9880",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9881",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9882",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9883",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9884",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
